4.5447391712103834e-05,1.5133755174995094e-05,-6.28752480909678e-05,-0.0005459330015911339,7.618288909501175e-06,-0.0003083157604207268,-0.000308315760420724,-0.000308315760420724,-0.000308315760420724,-0.000308315760420724,-0.000308315760420724,-0.000308315760420724,-0.000308315760420724,-0.000308315760420724,0.0005016743994551384,-0.00043177011160042264,-0.00010448393029104976,6.910628642889263e-05,4.228283077668392e-05,-4.5875515301051196e-05,6.912302536379519e-05,-4.1482333774358e-06,-0.0005640261859169281,-0.0004990323265021011,-2.5862986652580794e-05,-0.0005316196843645178,3.6195172111504236e-05,-0.000556717185926594,5.590011740564142e-05,4.0628030724248684e-05,3.508868434418913e-05,2.526018790924658e-05,3.0263575794149873e-05,0.0004865585116063413,-0.0005919353713307871,2.5611871764523778e-05,2.5032689169801874e-05,0.0002499623023652607,-6.611123814012805e-05,-8.95563531487023e-05,-5.596556273905918e-05,-4.118533089990861e-05,0.00044606527383545284,-7.77144958889254e-05,-1.1275876597028733e-05,4.6165227022810194e-06,-2.640190646844209e-05,0.0003575993655732944,-0.00047011594196744687,-0.000566470010066229
4.993064784821182e-05,1.3689188623240288e-05,-6.448090823556185e-05,-0.0005408221737984715,1.0389733212925458e-05,-0.00035176349216565193,-0.00035176349216564954,-0.00035176349216564954,-0.00035176349216564954,-0.00035176349216564954,-0.00035176349216564954,-0.00035176349216564954,-0.00035176349216564954,-0.00035176349216564954,0.0004955249312729576,-0.00043237079702724765,-9.697423612966757e-05,6.767091281837604e-05,4.000058796872709e-05,-4.976680986326664e-05,6.579264930859632e-05,-5.972651867730723e-06,-0.0005591844413314654,-0.000497570689408474,-2.8369674295786944e-05,-0.0005275567068187127,3.9870894426933786e-05,-0.0005522473588690105,5.2981047802681206e-05,3.874744270667644e-05,3.490788127638437e-05,2.842415594512377e-05,3.1355138329799384e-05,0.0004797659126578428,-0.0006617823084341325,2.6666786965918923e-05,2.35591084007886e-05,0.00024318126848907004,-5.9987714529278254e-05,-8.216472395299827e-05,-5.0634773178189364e-05,-3.712362582391788e-05,0.00043734658979079424,-7.019030723943911e-05,-1.1319573665524892e-05,3.768455886948765e-06,-2.449768398075404e-05,0.0003495669127448807,-0.0005313287711950553,-0.0006362673372926277
5.005056237197781e-05,1.4205000523621284e-05,-6.963868277470419e-05,-0.0005600248905056355,7.863166137497303e-06,-0.0002044114565957296,-0.0002044114565957275,-0.0002044114565957275,-0.0002044114565957275,-0.0002044114565957275,-0.0002044114565957275,-0.0002044114565957275,-0.0002044114565957275,-0.0002044114565957275,0.0005057958849273448,-0.000435009347379613,-0.00010247174154981832,5.9274030424471646e-05,4.391894264512558e-05,-4.7051316345745925e-05,7.000051362509013e-05,-4.015931450410733e-06,-0.0005727511652839879,-0.0005016477736225272,-2.5378760109836455e-05,-0.0005342520604607274,4.126094136846234e-05,-0.0005619573629287557,5.6827198896856196e-05,4.3053446763003256e-05,3.5860841520800714e-05,2.7289502414354263e-05,2.982552525232691e-05,0.00048186599466071224,-0.00042266121678909293,2.5066693139921348e-05,2.7749934796047083e-05,0.0002226632954722646,-5.9190034110269494e-05,-8.551505665354642e-05,-4.8796631422358665e-05,-3.360460422805259e-05,0.00043190376032056256,-7.165626909362696e-05,-4.655135080074407e-06,1.0221519214130385e-05,-1.853233046106989e-05,0.0003352920382335969,-0.00032656032205525816,-0.0003992679948119529
4.6455528930817915e-05,2.0214656585128667e-05,-9.180860236987769e-05,-0.0005901436269888649,8.567015275727854e-06,-0.00019525475138859822,-0.0001952547513885966,-0.0001952547513885966,-0.0001952547513885966,-0.0001952547513885966,-0.0001952547513885966,-0.0001952547513885966,-0.0001952547513885966,-0.0001952547513885966,0.0005035951842177152,-0.0004218993480320961,-0.00010109464916069344,5.892461121595645e-05,5.809016992508421e-05,-5.187777768402577e-05,6.636928923437879e-05,-1.452791613369025e-06,-0.0005880531852619653,-0.0004911513987964715,-2.705517458130764e-05,-0.0005286276820981881,3.703767781701927e-05,-0.0005653205456702362,5.4514742993615715e-05,4.1762500562159306e-05,4.8799377613894667e-05,2.6121772459059868e-05,4.1023792522547646e-05,0.00046072709546722003,-0.00038133646133166766,3.367166751413184e-05,2.7439286985752633e-05,0.0001518967922180003,-5.860494954276112e-05,-8.485541737296388e-05,-4.825960084551715e-05,-3.454424247339603e-05,0.0003912948380462972,-7.115713968300482e-05,-6.799849489753321e-06,8.598987606826466e-06,-2.1306599144397306e-05,0.00027831209448729447,-0.00030308025734760834,-0.00036347746976573355
3.5833615683278103e-05,-4.640531303880648e-06,-6.79626592894971e-05,-0.0004511997543205769,-3.96221318191693e-05,0.0009621305707062332,0.0009621305707062327,0.0009621305707062327,0.0009621305707062327,0.0009621305707062327,0.0009621305707062327,0.0009621305707062327,0.0009621305707062327,0.0009621305707062327,0.0004798821553162846,-0.00037706015318904546,-0.00010417772607303373,8.374376714032398e-05,4.229291137184288e-05,-4.6229306176824624e-05,4.647885027833816e-05,-1.718956335558801e-05,-0.0004753027310597784,-0.00043333949367676964,-3.2109270568316016e-05,-0.0004555778396702682,1.575001434786288e-05,-0.00047418929694824884,2.9159528921629974e-05,1.0002709213741828e-05,3.776606067129639e-05,-8.527204499500594e-06,3.579114803516591e-05,0.0004772314200530924,-0.000580310771209518,3.553273606636781e-05,-1.1543804646312397e-05,0.00028549839406026285,-8.630851047855331e-05,-9.867329547181072e-05,-8.28312468108515e-05,-7.391774624781675e-05,0.0004492446445464467,-9.15243327160968e-05,-4.8816740354745095e-05,-3.134657443080958e-05,-6.322797750637696e-05,0.000376776631623761,0.0004521771478652487,-9.425072620232369e-05
2.9404878895141796e-05,8.75322004633642e-06,-6.22145516863586e-05,-0.00040664039531233603,-4.518156319587843e-05,-0.0004025812508560711,-0.00040258125085606666,-0.00040258125085606666,-0.00040258125085606666,-0.00040258125085606666,-0.00040258125085606666,-0.00040258125085606666,-0.00040258125085606666,-0.00040258125085606666,0.00043354403107493744,-0.0003462733863027719,-8.443784411453102e-05,7.457759178902744e-05,4.158714976032333e-05,-4.246482202050709e-05,3.211060106025204e-05,-6.419940059217231e-06,-0.00043248618527958523,-0.00039760555451959527,-2.480259831254641e-05,-0.000417278157136133,1.0836071588197355e-05,-0.000432977548150348,1.5310866119786718e-05,-1.0679564552400905e-06,3.717285009077645e-05,-1.4397331161073584e-05,3.406112366945353e-05,0.00044055244664418505,-0.0005532782263196828,3.12046774615896e-05,-1.801383683147596e-05,0.0002831663007849157,-7.796249573509273e-05,-8.306171676929599e-05,-7.580462010022557e-05,-7.014382064025795e-05,0.00042393259051299475,-7.981599772752127e-05,-4.915500206608423e-05,-3.502623501021752e-05,-6.0814052189172435e-05,0.00036310263277646916,-0.0005129344619430201,-0.0005580769798600985
3.464559520504132e-05,9.764817945655865e-06,-6.612451348527381e-05,-0.00046240156933999364,-1.3508827505255908e-05,-0.0004866945590209146,-0.0004866945590209098,-0.0004866945590209098,-0.0004866945590209098,-0.0004866945590209098,-0.0004866945590209098,-0.0004866945590209098,-0.0004866945590209098,-0.0004866945590209098,0.00046809839586061503,-0.0003984765228096528,-8.326365229290034e-05,6.465870070964763e-05,4.084443756106578e-05,-3.508356779436425e-05,5.359292589248192e-05,-4.067930661751725e-06,-0.0004875164806152786,-0.00045156099156391663,-2.02764642673668e-05,-0.0004724484070907453,2.0512809939223636e-05,-0.0004880626645497397,4.0895666701183404e-05,2.6617970366286936e-05,3.657971138732049e-05,6.2610872206578065e-06,3.2629840954691573e-05,0.00046566164425227373,-0.0006384652022096691,2.969488758275895e-05,1.2145515475639902e-05,0.0002739908746478049,-5.585034833090934e-05,-7.343900956914519e-05,-4.965106990190583e-05,-4.0078363731470106e-05,0.0004379178219941365,-6.436346979508262e-05,-1.715665104532523e-05,-4.543967156837338e-06,-2.9408501323649125e-05,0.0003644596771364371,-0.000610563949761059,-0.0006547100264926932
4.2447076944549834e-05,4.5466411528305006e-06,-6.989966492712942e-05,-0.0005267221037809906,-1.77987299398363e-05,-0.000421767004086951,-0.00042176700408694603,-0.00042176700408694603,-0.00042176700408694603,-0.00042176700408694603,-0.00042176700408694603,-0.00042176700408694603,-0.00042176700408694603,-0.00042176700408694603,0.0005153960216204092,-0.00042521301243451156,-9.376615672721314e-05,6.940114331805249e-05,4.1146778865586544e-05,-4.9439936721642824e-05,5.392298759158108e-05,-1.3521782536337007e-05,-0.0005464810636075109,-0.00048682320959306377,-3.205833952681959e-05,-0.0005160693781135427,2.6654804472174293e-05,-0.0005395600588985021,4.079426481669573e-05,2.6998193898257992e-05,3.585625452966071e-05,7.567758495427481e-06,3.359069445490418e-05,0.000504134106219638,-0.0005559013970316275,3.063760565942281e-05,1.2837188292350813e-05,0.00027024793448163676,-6.104468807298195e-05,-8.080495840530767e-05,-5.331368062666975e-05,-4.1153005639282814e-05,0.0004658681874146948,-7.084595189919786e-05,-1.8756355563268046e-05,-5.603536872799981e-06,-3.0692834867323843e-05,0.00037737445896428583,-0.0005268543092946337,-0.0005705381537608619
5.841011032421467e-05,1.2127308178628247e-05,-6.910384101312464e-05,-0.0006890514399131597,1.2240093848906678e-05,-0.000263352620259903,-0.00026335262025990085,-0.00026335262025990085,-0.00026335262025990085,-0.00026335262025990085,-0.00026335262025990085,-0.00026335262025990085,-0.00026335262025990085,-0.00026335262025990085,0.0005982020543344089,-0.0005134494372177269,-0.00010638727934797129,6.387703628349633e-05,4.836495328989067e-05,-5.155698667669555e-05,8.678149506896604e-05,-7.345902523988126e-06,-0.0006975023335579239,-0.0005953625344060371,-2.961140871549084e-05,-0.0006386075661657625,4.7262194402757085e-05,-0.0006766051002102423,7.20048228176869e-05,5.706479290415066e-05,4.073182613101203e-05,3.446653260339881e-05,3.5177011431166186e-05,0.0005592891109742852,-0.00043118253521764777,3.109362069674232e-05,3.982856700060619e-05,0.00022329355965275085,-5.8134958182035935e-05,-8.67620498940418e-05,-4.6566990069701625e-05,-2.907463475227681e-05,0.0004893597679522105,-7.128227360047061e-05,3.263085701613218e-07,1.728158459520521e-05,-1.4352979191110168e-05,0.00036591181059236234,-0.00036699134865237205,-0.0004226729929603949
6.707612150593824e-05,-2.519596413491816e-07,-5.771278784840752e-05,-0.0006605843340507299,2.1587807734119602e-05,-0.0001621035882843852,-0.00016210358828437952,-0.00016210358828437952,-0.00016210358828437952,-0.00016210358828437952,-0.00016210358828437952,-0.00016210358828437952,-0.00016210358828437952,-0.00016210358828437952,0.000561246440637162,-0.0004709835505535935,-0.00010943289249634291,5.678632024724698e-05,3.053318827953271e-05,-6.569473223674057e-05,7.988693729162272e-05,-2.072986129816206e-05,-0.0006616586879603249,-0.0005506988062365069,-4.3618843621009355e-05,-0.0005952505949946684,5.668821177698836e-05,-0.0006360228027810317,6.650192852096764e-05,5.088483167440096e-05,2.206257617005296e-05,4.3894726827134554e-05,1.6321697329019853e-05,0.0005170017995395387,-0.00026679699420602125,1.263391463097118e-05,3.213927266456761e-05,0.0001795012043727779,-6.773401977789098e-05,-9.186795142927763e-05,-5.6752315266959865e-05,-3.9379348607443236e-05,0.0004428117390409248,-7.848693764454058e-05,-9.525609227846801e-06,8.454810015895257e-06,-2.5121676268227526e-05,0.0003193538831374502,-0.00022545836950679798,-0.0002609498838808766
