1301
1301
1559
1478
1451
1274
582
1342
1559
1559
948
704
1505
1546
1152
731
1627
1084
718
1749
1152
1654
1396
541
1071
976
378
1261
1315
500
718
1220
1166
595
1396
1491
595
582
718
1166
1301
1166
650
1478
1491
1505
1356
1220
1423
500
1288
595
1383
1546
1437
1301
867
1410
908
1071
1776
880
758
1627
1600
1342
1532
1206
1315
1451
1410
1654
1288
1274
1899
1451
718
1627
1614
1491
1491
1451
1342
1328
948
1695
704
1423
840
1410
1220
1274
1220
1478
1478
908
1342
1057
1084
976
731
1220
1559
867
758
1369
1383
1464
1899
1695
1369
745
731
1166
1410
1057
1614
745
1356
1152
1600
1600
1193
1451
1071
1871
595
1261
690
976
1166
