2.167956656346382e-05,4.324045407632076e-06,-1.3699690402483276e-05,0.000117755417956653,-5.434210526316166e-05,-1.0294117647065368e-05,-1.3931888545181022e-07,6.80082559339221e-06,1.2770897832793844e-06,-8.26625386996984e-05,2.4192466460262914e-05,-0.000358653250774004,-3.650154798762184e-05,6.2280701754356075e-06,1.3751289989677234e-05,5.283797729616112e-06,2.8121775025465555e-07,2.520639834877568e-06,6.2254901960748146e-06,-3.767801857585437e-05,6.914344685205517e-07,7.421568627450671e-05,-1.075851393191312e-06,-1.8547471620233152e-05,-1.4922600619202923e-05,1.6738906088747734e-05,2.1702786377702718e-05,0.0003979489164086642,-1.2876676986590258e-05,-4.815273477812949e-05,9.745098039215376e-05,-3.3426212590302595e-05,2.685758513927333e-06,1.132352941176089e-05,4.850361197076408e-07,2.8405572755376123e-06,0.0005403947368420965,-6.730650154799242e-05,-5.1096491228076486e-05,1.1393188854486253e-05,1.9453044375614733e-06,0.00018443240454075983,0.00029883384932920124,1.9809081527344743e-05,3.4442724458180925e-06,5.1547987616063894e-06,1.6021671826592799e-06,-9.098555211558852e-05,-6.358617131063454e-05
2.4179566563464804e-05,-2.117131062951902e-05,-9.600103199181205e-06,0.00012392672858616872,-6.235294117647346e-05,-1.1615067079470427e-05,-7.788957688342367e-06,3.7822497419993505e-06,-6.542827657382306e-06,-7.787409700722942e-05,3.952528379768533e-06,-0.00036831269349846046,-4.6413828689377025e-05,2.634158926725569e-06,1.3642930856551903e-05,2.6934984520088443e-06,6.217750257994387e-06,5.47729618162766e-06,3.898348813205976e-06,-4.5464396284833125e-05,4.367905056756232e-06,7.646284829721092e-05,2.16202270381452e-06,3.240454076361421e-06,-1.5012899896805956e-05,1.3493292053627214e-06,-5.134158926772305e-07,0.0003999793601651156,-4.03766769866646e-06,-4.533539731682839e-05,0.00010167182662538382,-2.8818369453051818e-05,6.873065015477716e-06,1.4318885448913335e-05,3.5190918472609214e-06,5.6501547987578525e-06,0.0005324716202270321,-6.241228070176129e-05,-4.632868937049124e-05,1.5214138286890992e-05,5.23219814241218e-06,0.0001838364293085615,0.00029975748194014176,2.9927760577890504e-06,5.018059855518191e-06,5.2450980392131086e-06,5.278637770893225e-06,-0.00010306759545924363,-7.425954592363716e-05
2.628740970072002e-05,6.388028895762919e-06,6.344169246641149e-06,0.00011822755417956383,-5.8129514963883465e-05,-5.368937048504021e-05,-7.223942208465324e-06,8.454592363258458e-06,-4.207946336432606e-06,-8.96155830753414e-05,-1.8526831785351146e-05,-0.00038405056759546795,-3.507739938081239e-05,5.250257997933393e-06,9.324045407634474e-06,7.925696594425144e-06,-4.174406604751839e-06,5.5211558307498645e-06,9.855521155827931e-06,-3.5913312693502e-05,2.430340557273234e-06,6.93059855521132e-05,3.506191950460643e-06,2.0681114551078517e-05,-5.379256965952657e-06,1.1731166150667294e-05,7.192982456135592e-06,0.00042599845201237883,-3.8689370485041254e-05,-4.140350877193796e-05,9.455882352940917e-05,-1.8617131062957214e-05,4.375644994836659e-06,1.4525283797726246e-05,1.617647058820568e-06,-2.0562435500541022e-06,0.0005714602683178456,-6.691434468524904e-05,-4.305469556244168e-05,1.5386996904021835e-05,5.624355005157513e-06,0.0001932275541795623,0.00031802373581010877,1.0049019607839263e-05,-8.255933952557633e-07,6.878224974197567e-06,1.0500515995840332e-06,-9.93653250774048e-05,-6.643188854489872e-05
2.1824045407633748e-05,-2.142414860681688e-05,3.421052631572257e-06,0.00011905056759545641,-5.3560371517029836e-05,-2.3057275541801554e-05,3.611971103830748e-08,6.2719298245593295e-06,3.9473684210178904e-07,-8.066821465428685e-05,1.4963880288895379e-06,-0.0003666253869969143,-4.037667698658827e-05,4.406604747159018e-06,1.2742518059852227e-05,4.4917440660443685e-06,3.637770897800801e-07,-3.4158926728623806e-06,6.380288957686178e-06,-3.372033023735948e-05,-1.6666666666689117e-06,7.148090815273169e-05,-3.735810113523509e-06,-2.563983488132601e-05,-6.364809081531395e-06,1.251031991743594e-05,1.9055727554174052e-05,0.00042469298245613593,-3.106553147575342e-05,-4.0394736842110784e-05,9.622033023735498e-05,-1.98374613003165e-05,-2.6418988648122844e-06,1.3524251805983184e-05,4.94066047471175e-06,2.0949432404503837e-06,0.0005805753353973079,-6.158926728587e-05,-4.148606811146252e-05,1.367647058823267e-05,1.0603715170237355e-06,0.00020258771929824136,0.0003222832817337414,1.1452528379768661e-05,7.672858617127501e-06,2.463880288955519e-06,6.537667698654215e-06,-0.00010512899896801325,-7.220072239422616e-05
2.3299793601648435e-05,1.0745614035082268e-05,-1.7982456140407284e-06,0.00011347007223941894,-5.6217750258001674e-05,-3.282507739938616e-05,-4.4891640867215227e-07,2.5232198142390114e-06,-1.48348813209815e-06,-8.840815273478478e-05,3.5474716202216205e-06,-0.0003622858617131149,-4.396284829721918e-05,1.780185758510841e-06,8.310113519088965e-06,3.5629514963848603e-06,5.288957688334445e-06,1.7943756449943782e-05,4.133126934981321e-06,-3.914344685242849e-05,1.4602683178507967e-06,7.044633642930569e-05,1.635964912280333e-05,-2.4613003096023156e-06,-1.6411248710017454e-05,9.468524251770357e-07,1.0350877192977226e-05,0.0004017260061919465,-4.406604747168776e-06,-4.494840041280226e-05,9.323787409700498e-05,-2.549793601651666e-05,4.127966976225691e-07,1.364035087719046e-05,2.683178534569359e-06,6.313209494321608e-06,0.0005357275541795618,-6.908152734778602e-05,-4.811403508772714e-05,1.5392156862742553e-05,3.0005159958694776e-06,0.00018827915376676534,0.00030331269349844836,6.1584107327115455e-06,1.0448916408633147e-06,2.7657378740947834e-06,1.7750257997914236e-06,-8.122291021672333e-05,-6.067337461300969e-05
2.1372549019604923e-05,1.69143446852372e-05,-2.4654282765745536e-05,0.00012788183694530174,-6.589267285861942e-05,3.8271413828683005e-05,-5.041279669765761e-06,7.786377708975936e-06,-3.9886480908189834e-06,-9.602683178535189e-05,4.553663570686702e-06,-0.00030267801857585984,-3.43343653250827e-05,6.741486068108935e-06,1.1955624355003153e-05,4.001547987614058e-06,1.622807017540636e-06,5.056759545887801e-07,6.5299277605753055e-06,-5.4336945304440725e-05,-1.310629514966223e-06,8.437048503611702e-05,-4.95356037155583e-07,-3.537151702790592e-06,-2.245872033024461e-05,-3.32817337464009e-07,4.229102167182218e-05,0.000402598039215682,4.9166666666659604e-05,-4.721104231166732e-05,0.0001082817337461268,-4.665892672859294e-05,-8.38493292055608e-07,9.57430340557089e-06,4.455624355002158e-06,7.481940144443353e-07,0.000552899896800818,-8.176728586171706e-05,-6.566047471620725e-05,1.0562435500513457e-05,-1.808565531478696e-06,0.00021187048503611616,0.0003165454076367348,3.591331269347511e-06,5.797213622288355e-06,-9.339525283823952e-07,5.5392156862721625e-06,-8.942724458204905e-05,-6.183694530444237e-05
2.1031991744063522e-05,-1.2724458204340337e-05,-1.0629514963929852e-06,0.00012733230134158598,-6.824561403509142e-05,9.334365325072876e-06,-5.490196078434444e-06,6.210010319914611e-06,-5.4824561403538e-06,-8.878740970072636e-05,1.7363261093860348e-06,-0.0003158875128999061,-4.3163054695566794e-05,6.109391124868189e-06,6.604747162020953e-06,3.163054695560401e-06,-2.004643962851254e-06,-4.953560371557999e-07,4.997420020637052e-06,-5.309855521156174e-05,4.51496388028565e-06,8.148090815273084e-05,-5.159958720354213e-07,-1.8717750258004286e-05,-1.864035087719828e-05,1.6873065015476875e-05,1.0304437564493795e-05,0.00042592879256965607,1.2195562435493579e-05,-4.440918472652837e-05,0.00010647058823529077,-2.5415376676991668e-05,5.823013415889996e-06,1.6775025799791463e-05,1.3183694530414462e-06,-3.986068111457757e-06,0.0005727373581011293,-6.918730650155337e-05,-4.80701754386032e-05,1.827657378740714e-05,7.533539731657043e-07,0.00021992518059855016,0.00033279669762641606,2.1096491228066e-05,2.9850361197081895e-06,1.1377708978299594e-06,2.5722394220817173e-06,-9.658668730650561e-05,-6.86661506708007e-05
2.2683178534568978e-05,8.89834881320382e-06,-1.7360681114557668e-05,0.00012271929824561188,-6.251289989680359e-05,8.11145510835323e-06,-3.2017543859679583e-06,6.2874097007195335e-06,-4.757481940148361e-06,-8.482972136223494e-05,8.418472652213863e-06,-0.00028149896800826494,-3.3702270381843254e-05,6.204850361194326e-06,8.686790505673444e-06,3.302373581008742e-06,-8.361713106299403e-06,-6.6331269349883745e-06,4.633642930853936e-06,-5.075077399381068e-05,9.029927760550484e-07,7.970072239421784e-05,-3.671310629518648e-06,3.1240970072234e-05,-2.087977296182141e-05,1.4592363261090166e-05,-1.1860165118683305e-05,0.00040657120743033603,1.3126934984514747e-05,-4.863003095975822e-05,0.00010298245614034896,-3.684726522188526e-05,1.65118679050307e-06,1.2368421052629192e-05,2.899896800823056e-06,-7.819917440663859e-06,0.0005855804953560301,-7.010061919505376e-05,-5.428018575851998e-05,1.2866357069140797e-05,2.5541795665388195e-07,0.00021330753353972654,0.0003190995872032975,1.1676986584104954e-05,4.592363261055662e-07,-4.643962848559918e-08,1.5660474716177198e-06,-8.724200206399087e-05,-6.0116099071212854e-05
3.269865841073029e-05,-2.421568627451482e-05,5.461816305462903e-06,0.00013060887512899612,-7.484004127967202e-05,2.9460784313721424e-05,-1.1643446852427656e-05,1.4963880288936578e-06,-1.286377708978586e-05,-0.00010283797729619118,3.090299277605426e-05,-0.00034909958720331057,-5.159958720336432e-06,6.553147574800758e-07,1.604231166150473e-05,3.7951496388004963e-06,-1.0332817337463602e-05,-5.314757481967095e-07,2.7760577915347025e-06,-5.4086687306504526e-05,-5.41795665635024e-06,7.698658410732438e-05,-9.365325077427544e-07,1.4525283797724945e-05,-1.6369969040254742e-05,9.64138286893481e-06,1.6493808049532904e-05,0.0004578611971104195,1.7515479876157106e-05,-5.232714138287461e-05,0.00010587977296181383,-2.3965428276579055e-05,-2.332301341591292e-06,1.8547471620224912e-05,6.473168214651739e-06,-9.971620227041062e-06,0.0006493859649122726,-7.77115583075411e-05,-5.1602167182668735e-05,1.8175954592360936e-05,1.1016511867877488e-06,0.00021995356037151324,0.0003489963880288914,1.1047471620224784e-05,9.33694530443497e-06,3.3152734778098877e-06,8.797729618161085e-06,-8.704334365325665e-05,-4.4171826625392235e-05
2.328431372548693e-05,2.2412280701749904e-05,-4.385964912914306e-08,0.00011483230134158692,-5.700722394221176e-05,3.414086687305836e-05,-4.26470588235639e-06,1.1996904024735942e-06,-5.972652218785412e-06,-8.320691434469084e-05,-1.497936016512302e-05,-0.00036695562435501124,-4.320949432404936e-05,1.0887512899859526e-06,1.5554695562433043e-05,3.802889576880056e-06,-4.9664602683211975e-06,-1.1857585139322946e-05,2.850877192979266e-06,-3.800309597523513e-05,3.810629514959616e-06,7.007481940144128e-05,-9.25438596491605e-06,-5.546955624358661e-06,-8.008255933958375e-06,1.7866357069140594e-05,3.258771929824005e-05,0.0004074200206398305,2.482714138286315e-05,-4.0356037151707564e-05,9.319659442724162e-05,-2.29953560371564e-05,4.997420020636618e-06,1.3348813209491548e-05,3.666150670791424e-06,-4.127966976267107e-06,0.0005474948400412678,-6.47807017543924e-05,-4.4778121775033725e-05,1.3377192982453982e-05,1.9169246645992562e-06,0.0001873890608875082,0.000305322497420016,1.952012383900554e-05,1.6047471620196391e-06,3.6713106295119258e-06,3.43137254901673e-06,-9.860939112487851e-05,-6.955882352941778e-05
