1635
1709
1487
1487
1586
1586
1215
1215
1388
1388
1116
1116
1314
1314
2055
2055
1438
1438
1536
1536
1536
1536
1314
3439
3439
1388
1388
1413
1413
1289
1289
1363
1363
1462
1462
1265
1265
1265
1265
1289
1289
1339
1339
1289
1289
1413
1413
1116
1116
869
869
1042
1042
1215
1215
919
1166
1092
1092
770
770
1067
1067
1289
1289
1018
1018
968
968
770
770
845
845
968
968
943
968
968
968
968
1314
919
919
943
943
894
894
820
820
1265
1265
1042
1067
1067
1116
1116
1190
1190
1438
1438
1067
1067
943
943
795
795
721
721
894
894
721
721
672
672
770
770
573
573
597
597
721
721
845
845
1116
1116
721
597
622
622
523
523
968
968
869
869
968
968
721
721
820
820
770
770
919
919
499
499
1067
1067
499
499
1116
1116
1240
1240
1190
1190
1265
1265
1190
993
993
1116
1116
1215
1215
1166
1166
1042
1042
1190
1190
